customer_id,age,gender,tenure_months,monthly_spend_gbp,num_rentals_12m,digital_engagement_score,pricing_satisfaction,service_satisfaction,nps_score,loyalty_member,complaints_last_6m,region,churned
EM-01782,58,Female,11,38.22,7,0.059,2,2,-5,0,1,Scotland,1
EM-01783,32,Male,12,48.01,5,0.226,1,2,42,1,0,South East,0
EM-01784,41,Male,6,109.65,2,0.287,4,9,-61,1,0,North West,0
EM-01785,42,Female,23,45.56,4,0.219,2,8,-94,1,0,North East,0
EM-01786,57,Female,37,57.41,4,0.368,9,9,0,1,2,London,0
EM-01787,41,Female,50,146.63,2,0.421,3,9,-61,1,2,London,0
EM-01788,39,Female,29,65.11,5,0.141,9,1,93,0,1,South West,0
EM-01789,19,Male,34,46.37,8,0.39,4,10,-31,0,0,South East,0
EM-01790,34,Female,14,43.0,6,0.169,10,10,2,0,1,Scotland,0
EM-01791,22,Female,31,78.76,6,0.364,7,9,-9,1,0,North West,0
EM-01792,46,Male,6,34.24,8,0.366,7,1,-79,0,2,Midlands,1
EM-01793,34,Female,9,58.93,10,0.469,6,5,0,0,2,London,0
EM-01794,43,Female,6,78.78,6,0.106,8,4,86,1,0,London,0
EM-01795,19,Male,11,127.69,6,0.226,6,8,32,0,1,Midlands,0
EM-01796,20,Male,6,93.11,4,0.154,9,5,45,1,2,Wales,1
EM-01797,45,Male,58,46.66,11,0.45,5,9,-90,1,0,North East,0
EM-01798,19,Male,6,120.21,4,0.406,3,1,18,0,0,Wales,0
EM-01799,19,Male,1,57.41,6,0.478,5,8,-93,1,1,Midlands,0
EM-01800,18,Female,13,35.95,3,0.177,4,6,-81,1,0,South East,0
EM-01801,62,Male,1,61.19,9,0.131,3,1,-42,1,2,London,1
EM-01802,46,Female,2,136.88,3,0.3,1,2,-10,1,3,East Anglia,1
EM-01803,28,Female,4,72.43,8,0.396,8,4,52,0,0,Midlands,0
EM-01804,25,Female,11,67.11,14,0.089,4,5,85,0,1,Scotland,1
EM-01805,28,Female,10,151.2,5,0.146,3,1,14,1,1,North East,0
EM-01806,48,Male,28,32.6,5,0.264,4,10,-82,1,0,Scotland,0
EM-01807,42,Male,24,35.06,7,0.327,1,7,24,0,1,London,0
EM-01808,22,Female,10,29.73,5,0.242,6,4,29,1,0,North West,1
EM-01809,22,Female,7,80.34,5,0.376,3,1,5,1,0,North East,1
EM-01810,20,Female,6,72.48,4,0.391,8,6,85,1,0,Midlands,1
EM-01811,42,Male,26,144.22,11,0.583,10,9,-35,0,0,Scotland,0
EM-01812,48,Female,1,75.32,5,0.269,5,9,-94,0,2,East Anglia,0
EM-01813,25,Male,1,54.48,10,0.436,9,4,-50,1,0,London,0
EM-01814,18,Female,28,66.75,9,0.18,9,7,-6,1,1,South West,0
EM-01815,20,Female,11,70.73,8,0.357,2,10,60,1,1,North East,0
EM-01816,63,Male,2,28.91,6,0.247,5,1,-26,1,2,North East,0
EM-01817,25,Female,4,258.57,4,0.391,7,10,3,1,1,Midlands,0
EM-01818,48,Male,48,86.48,8,0.248,7,9,-88,1,0,Scotland,0
EM-01819,40,Male,35,74.07,6,0.091,10,1,37,0,0,North West,0
EM-01820,29,Male,22,90.7,6,0.241,3,9,12,1,3,Midlands,0
EM-01821,23,Female,11,95.08,10,0.451,7,6,-42,1,2,South East,1
EM-01822,21,Female,13,62.16,5,0.151,7,10,-63,1,1,South West,1
EM-01823,40,Female,66,48.64,5,0.24,4,7,-81,0,2,East Anglia,0
EM-01824,48,Male,60,89.99,8,0.16,7,4,-87,1,3,Wales,0
EM-01825,41,Female,4,80.87,4,0.382,8,9,-61,1,1,North West,0
EM-01826,35,Female,29,44.48,6,0.412,3,6,34,1,0,Scotland,0
EM-01827,19,Male,3,135.57,10,0.158,2,6,96,1,1,London,1
EM-01828,63,Other,4,77.22,6,0.236,9,10,-95,0,1,South East,0
EM-01829,49,Male,20,96.05,4,0.107,7,6,67,1,0,Wales,0
EM-01830,25,Female,9,133.75,11,0.335,1,4,80,1,0,Midlands,1
EM-01831,64,Male,48,67.42,5,0.157,10,7,-92,1,1,North West,0
EM-01832,39,Male,1,78.14,9,0.384,10,2,5,1,1,Wales,0
EM-01833,38,Male,12,99.98,6,0.629,9,2,-36,0,2,South West,0
EM-01834,47,Female,45,46.41,5,0.212,5,6,47,0,0,Midlands,0
EM-01835,50,Male,42,68.51,10,0.031,2,9,33,0,2,London,1
EM-01836,42,Male,3,71.01,2,0.129,7,3,-5,1,1,East Anglia,0
EM-01837,21,Female,8,41.35,7,0.139,9,7,-62,1,2,East Anglia,1
EM-01838,27,Female,17,212.47,2,0.31,3,9,22,0,0,South East,0
EM-01839,60,Male,3,32.99,3,0.415,4,9,-80,0,0,Scotland,0
EM-01840,24,Male,61,34.85,8,0.189,9,3,-64,0,0,North East,0
EM-01841,28,Male,44,128.65,7,0.245,2,1,-89,1,1,London,0
EM-01842,31,Male,3,95.26,9,0.116,4,2,97,0,2,London,0
EM-01843,31,Female,2,39.93,5,0.362,5,8,-86,0,1,London,1
EM-01844,39,Female,1,90.35,7,0.114,4,7,48,1,0,London,0
EM-01845,61,Female,43,138.92,6,0.335,7,1,-16,1,0,North West,0
EM-01846,24,Male,3,65.68,7,0.078,6,3,-9,1,0,Midlands,0
EM-01847,21,Female,9,244.55,8,0.31,9,8,-1,1,1,East Anglia,0
EM-01848,23,Female,10,28.16,6,0.09,4,7,73,1,2,South East,0
EM-01849,56,Female,16,94.34,7,0.01,9,5,98,0,0,North East,0
EM-01850,41,Female,1,119.49,9,0.128,1,3,8,1,1,South West,0
EM-01851,25,Female,4,104.13,7,0.675,6,7,-15,1,1,London,0
EM-01852,51,Female,48,60.21,3,0.378,7,5,37,1,0,Scotland,0
EM-01853,54,Male,43,57.67,4,0.468,9,1,-19,0,0,South West,0
EM-01854,53,Female,27,83.27,9,0.128,1,5,-35,0,0,Wales,0
EM-01855,59,Female,1,100.27,8,0.298,1,3,17,1,1,East Anglia,0
EM-01856,24,Female,7,90.13,7,0.151,2,2,16,0,0,Scotland,1
EM-01857,47,Male,17,112.17,7,0.178,6,3,66,1,0,London,0
EM-01858,32,Female,5,40.07,8,0.387,3,10,-79,0,2,East Anglia,1
EM-01859,53,Female,43,59.51,5,0.37,6,4,-15,1,1,London,0
EM-01860,46,Male,18,41.68,5,0.414,2,1,69,1,3,East Anglia,0
EM-01861,48,Male,1,54.98,3,0.22,10,4,33,1,1,North West,0
EM-01862,42,Female,43,110.79,3,0.695,6,9,9,1,1,South West,0
EM-01863,22,Female,56,70.39,4,0.328,7,1,79,1,1,North East,0
EM-01864,36,Female,1,245.53,5,0.221,6,7,64,0,2,Midlands,0
EM-01865,64,Male,13,73.46,9,0.092,2,8,-95,0,1,Scotland,0
EM-01866,60,Female,6,68.71,7,0.259,5,9,-28,0,0,Midlands,0
EM-01867,19,Male,8,70.32,5,0.141,10,7,56,1,1,South West,0
EM-01868,22,Male,3,48.48,8,0.095,6,9,0,1,0,South West,0
EM-01869,21,Male,15,64.79,7,0.48,8,10,96,0,0,South East,0
EM-01870,45,Male,57,117.2,5,0.204,9,3,78,1,0,Midlands,0
EM-01871,51,Male,12,70.6,6,0.359,5,1,-24,1,1,London,0
EM-01872,23,Male,1,44.85,5,0.27,7,2,-74,0,0,North West,0
EM-01873,34,Male,17,41.99,6,0.199,4,10,64,0,2,South East,0
EM-01874,53,Male,7,53.24,4,0.193,10,1,73,0,0,Midlands,0
EM-01875,46,Male,34,69.2,5,0.426,5,2,-3,1,0,Midlands,0
EM-01876,36,Male,10,121.12,8,0.472,1,9,-76,1,1,Scotland,0
EM-01877,38,Male,3,34.12,3,0.44,3,5,64,0,0,Scotland,0
EM-01878,34,Female,3,56.83,3,0.216,2,4,50,1,0,East Anglia,0
EM-01879,25,Male,26,71.68,7,0.605,6,2,53,1,1,South East,0
EM-01880,37,Male,5,26.66,5,0.428,9,3,-25,1,2,London,0
EM-01881,43,Male,26,43.96,4,0.108,10,9,19,0,1,South West,0
EM-01882,55,Male,4,47.47,6,0.568,3,3,79,1,0,Wales,0
EM-01883,41,Female,6,44.79,6,0.42,2,8,-98,0,2,North West,0
EM-01884,47,Female,11,73.4,3,0.183,2,1,-28,1,0,South West,0
EM-01885,22,Female,51,61.54,5,0.446,6,5,10,1,1,North East,0
EM-01886,32,Female,48,50.52,3,0.324,10,2,-22,0,0,North East,0
EM-01887,18,Female,4,82.6,5,0.471,6,4,-29,1,3,North East,0
EM-01888,24,Male,7,157.83,7,0.191,5,2,55,1,0,Midlands,0
EM-01889,45,Male,2,151.36,6,0.372,9,3,-67,1,1,Midlands,0
EM-01890,65,Male,12,25.5,1,0.239,7,5,-17,1,1,Midlands,1
EM-01891,20,Male,11,88.99,7,0.088,7,2,-36,1,1,Midlands,0
EM-01892,30,Female,41,61.01,8,0.2,1,9,-72,1,2,London,0
EM-01893,49,Female,47,72.07,4,0.234,10,8,-97,0,0,South East,0
EM-01894,23,Male,8,54.65,4,0.311,10,5,95,1,2,South West,0
EM-01895,36,Female,12,70.72,8,0.119,2,1,18,1,1,Scotland,0
EM-01896,46,Female,40,71.93,3,0.093,3,5,89,1,3,Midlands,0
EM-01897,40,Male,29,49.93,4,0.047,5,4,65,0,0,Wales,0
EM-01898,23,Male,1,42.6,9,0.669,4,9,94,1,0,Scotland,0
EM-01899,28,Male,6,53.28,8,0.167,8,2,29,1,1,Scotland,0
EM-01900,49,Male,9,74.97,10,0.394,4,7,12,1,2,London,0
EM-01901,36,Male,4,89.97,8,0.271,6,2,-9,1,2,London,0
EM-01902,18,Male,4,102.17,5,0.289,9,3,-25,0,2,South East,1
EM-01903,47,Male,1,52.09,8,0.188,2,3,24,0,0,North West,1
EM-01904,18,Male,18,76.86,7,0.266,8,10,-57,1,1,Midlands,0
EM-01905,47,Other,5,107.91,9,0.187,5,8,13,0,0,London,0
EM-01906,23,Female,1,119.44,4,0.243,10,2,4,1,2,North East,0
EM-01907,62,Female,4,64.75,6,0.27,6,1,-6,1,0,Midlands,0
EM-01908,28,Male,29,59.71,8,0.52,3,6,16,1,1,North East,0
EM-01909,27,Male,34,73.37,10,0.725,8,6,0,1,0,Wales,0
EM-01910,21,Female,11,37.53,7,0.102,2,1,-69,1,2,Wales,1
EM-01911,26,Male,9,60.53,5,0.282,1,5,30,0,0,South East,0
EM-01912,56,Male,68,96.77,5,0.384,1,9,-84,0,1,London,0
EM-01913,65,Female,4,91.93,4,0.41,8,10,18,1,1,South West,0
EM-01914,28,Female,4,58.26,4,0.129,2,10,39,1,1,London,0
EM-01915,32,Male,6,74.36,6,0.22,5,5,-37,1,0,London,0
EM-01916,45,Male,3,44.15,8,0.281,2,7,90,1,0,East Anglia,0
EM-01917,56,Male,8,94.8,5,0.2,4,6,-23,1,0,East Anglia,0
EM-01918,38,Male,43,64.14,7,0.268,9,10,99,1,2,South East,0
EM-01919,29,Male,17,58.09,4,0.552,2,4,-60,0,1,Scotland,1
EM-01920,30,Male,9,55.65,6,0.478,4,2,-99,1,0,South East,0
EM-01921,44,Male,49,64.62,7,0.435,10,10,80,0,1,South West,0
EM-01922,18,Female,1,53.31,9,0.366,5,5,-67,1,0,North East,0
EM-01923,40,Female,4,92.67,5,0.216,10,10,24,1,1,Midlands,0
EM-01924,28,Female,15,54.73,9,0.211,10,9,-13,0,1,Scotland,0
EM-01925,49,Male,17,147.89,2,0.359,5,3,11,1,1,East Anglia,0
EM-01926,20,Male,1,138.74,5,0.297,5,3,-61,1,0,London,0
EM-01927,38,Male,9,42.7,5,0.44,10,7,98,1,0,Wales,0
EM-01928,33,Male,18,69.05,14,0.165,10,10,92,0,1,South West,0
EM-01929,41,Male,21,48.17,1,0.16,2,2,-46,1,1,South West,1
EM-01930,19,Female,18,56.64,5,0.241,8,8,25,1,1,London,0
EM-01931,38,Female,6,181.49,11,0.528,5,7,-27,0,2,Scotland,1
EM-01932,37,Female,1,57.18,11,0.094,6,8,78,0,0,North East,0
EM-01933,37,Male,10,79.85,6,0.507,8,10,-96,1,0,Wales,0
EM-01934,39,Female,2,87.41,5,0.16,8,6,-45,0,0,London,1
EM-01935,43,Male,53,40.43,3,0.333,10,5,17,1,1,London,0
EM-01936,50,Male,11,43.49,4,0.442,7,4,48,1,0,South East,0
EM-01937,25,Male,6,36.49,4,0.431,8,8,-43,0,2,Midlands,1
EM-01938,51,Female,26,42.82,4,0.396,10,2,100,1,0,South East,0
EM-01939,34,Other,12,16.04,4,0.47,7,6,-8,1,0,South East,0
EM-01940,20,Male,6,87.56,7,0.143,10,10,-70,0,1,London,0
EM-01941,19,Female,30,186.25,10,0.124,6,6,73,1,1,London,0
EM-01942,27,Female,36,71.8,8,0.148,5,5,54,0,1,Midlands,0
EM-01943,49,Male,20,32.85,1,0.264,5,2,97,0,4,South West,1
EM-01944,44,Male,1,48.36,6,0.398,8,5,6,0,1,North East,0
EM-01945,49,Male,15,53.01,6,0.358,1,3,58,0,0,Scotland,1
EM-01946,34,Female,25,40.09,8,0.467,2,7,68,1,0,North West,0
EM-01947,31,Male,2,102.52,11,0.233,1,7,-56,1,0,Scotland,0
EM-01948,21,Female,4,100.0,6,0.443,10,8,63,0,1,London,1
EM-01949,27,Male,38,37.42,7,0.17,7,10,-99,0,3,South West,0
EM-01950,31,Female,1,95.83,6,0.377,9,9,-39,1,1,South East,0
EM-01951,20,Male,25,143.08,3,0.128,7,1,48,0,0,South East,1
EM-01952,23,Female,11,172.65,3,0.33,9,4,61,0,2,North East,1
EM-01953,39,Female,10,279.39,11,0.155,4,6,-15,1,0,Scotland,0
EM-01954,46,Female,1,42.48,4,0.47,7,7,-88,1,0,London,0
EM-01955,65,Female,30,273.72,4,0.583,10,5,-82,1,1,London,0
EM-01956,60,Male,8,55.86,5,0.218,10,6,60,0,1,North West,0
EM-01957,41,Female,14,49.59,5,0.316,7,1,23,1,1,London,0
EM-01958,30,Male,20,78.53,7,0.209,10,5,1,1,1,North East,0
EM-01959,41,Male,21,49.85,11,0.259,10,2,3,1,1,Scotland,0
EM-01960,49,Female,56,81.41,5,0.289,2,2,-52,0,3,Midlands,0
EM-01961,21,Male,13,34.47,5,0.31,2,1,-98,1,0,Wales,1
EM-01962,30,Male,9,59.18,3,0.154,8,10,65,0,2,London,0
EM-01963,53,Other,55,126.82,4,0.542,2,9,-30,1,0,South East,0
EM-01964,29,Male,18,64.81,4,0.17,1,4,-86,0,1,North East,1
EM-01965,37,Female,6,71.58,4,0.103,1,4,-63,1,1,East Anglia,0
EM-01966,38,Male,2,84.57,6,0.411,1,9,52,0,0,East Anglia,0
EM-01967,22,Male,33,119.74,5,0.546,6,5,-40,1,3,London,0
EM-01968,28,Male,8,29.15,6,0.319,5,4,77,0,1,North West,1
EM-01969,27,Female,19,89.32,7,0.107,7,7,-91,1,1,London,0
EM-01970,18,Female,11,58.32,9,0.387,3,5,-1,1,1,North West,1
EM-01971,18,Female,3,72.48,9,0.335,5,8,0,1,0,North East,0
EM-01972,52,Other,16,113.29,4,0.217,2,3,77,0,3,Scotland,0
EM-01973,25,Male,1,36.7,12,0.025,9,8,22,1,0,Midlands,0
EM-01974,34,Male,9,40.19,5,0.133,9,6,-59,0,2,Scotland,0
EM-01975,26,Female,14,25.34,4,0.145,4,9,98,1,0,Wales,0
EM-01976,61,Male,10,50.67,5,0.314,2,6,79,1,0,Midlands,0
EM-01977,24,Male,24,129.7,5,0.437,10,4,73,1,1,Midlands,0
EM-01978,31,Male,31,62.78,5,0.126,8,2,-61,0,1,Midlands,0
EM-01979,55,Female,26,34.12,7,0.148,4,3,85,0,1,Midlands,0
EM-01980,53,Female,1,52.31,6,0.313,5,7,-77,1,1,North East,0
EM-01981,22,Male,3,31.69,5,0.511,4,10,-32,0,0,London,0
EM-01982,50,Male,13,37.99,7,0.248,2,5,-16,1,0,South West,0
EM-01983,32,Female,49,81.0,4,0.347,6,7,67,1,2,Midlands,0
EM-01984,33,Female,32,37.08,3,0.21,1,7,47,1,2,London,1
EM-01985,21,Male,33,116.32,8,0.033,8,6,-72,1,0,Midlands,0
EM-01986,20,Female,6,64.36,5,0.235,1,2,-64,1,2,South West,1
EM-01987,46,Male,10,69.6,14,0.566,5,5,-81,0,1,North East,0
EM-01988,33,Male,11,58.02,5,0.194,9,10,45,1,2,South East,0
EM-01989,31,Female,3,98.14,8,0.336,1,6,-97,0,1,East Anglia,1
EM-01990,46,Female,1,98.65,5,0.361,10,8,38,0,2,South West,0
EM-01991,48,Male,52,78.85,3,0.62,7,1,91,0,1,North West,0
EM-01992,22,Female,4,88.45,10,0.339,7,10,-15,0,2,South East,1
EM-01993,39,Female,4,59.98,2,0.164,5,7,-49,1,1,North West,0
EM-01994,21,Female,1,87.45,3,0.202,4,5,-58,1,0,Midlands,0
EM-01995,47,Female,47,56.32,8,0.274,9,7,41,0,0,South East,0
EM-01996,42,Female,15,66.76,6,0.054,5,3,21,1,1,South East,0
EM-01997,62,Male,19,58.13,7,0.352,1,4,72,0,0,South West,0
EM-01998,19,Male,43,53.06,4,0.166,9,2,55,0,0,South West,0
EM-01999,19,Male,7,47.25,2,0.402,5,6,31,0,0,South East,0
EM-02000,25,Male,17,84.25,4,0.098,9,5,43,1,0,South East,0
EM-02001,25,Female,1,128.42,1,0.201,8,1,65,1,2,East Anglia,1
EM-02002,24,Male,3,119.77,7,0.067,10,1,90,1,1,South East,1
EM-02003,58,Male,32,35.58,3,0.334,7,8,50,1,1,North West,0
EM-02004,24,Male,26,127.05,7,0.567,6,8,-24,1,0,South East,0
EM-02005,25,Male,7,56.88,4,0.086,9,6,47,1,2,Scotland,0
EM-02006,47,Male,8,90.05,8,0.207,4,9,96,1,0,North West,0
EM-02007,32,Female,13,42.39,3,0.166,5,1,-18,1,0,South East,0
EM-02008,48,Male,1,71.59,6,0.195,1,10,48,1,0,North East,0
EM-02009,19,Female,4,78.01,6,0.161,7,8,69,0,0,North East,0
EM-02010,33,Female,4,31.74,6,0.19,6,2,-32,0,2,London,1
EM-02011,18,Male,5,90.39,5,0.119,7,8,-87,1,1,Midlands,0
EM-02012,19,Male,29,130.71,7,0.395,1,3,-31,0,2,Scotland,1
EM-02013,58,Male,5,61.11,7,0.07,7,6,-96,1,0,London,0
EM-02014,21,Female,3,131.64,4,0.389,7,7,51,1,0,Midlands,1
EM-02015,35,Female,12,60.65,4,0.087,8,3,56,1,1,Scotland,0
EM-02016,30,Male,36,101.98,8,0.06,2,2,-99,0,1,East Anglia,0
EM-02017,27,Female,4,21.99,6,0.525,1,1,-95,1,2,North West,1
EM-02018,57,Female,1,223.49,6,0.283,1,5,-67,1,0,South East,0
EM-02019,18,Male,7,140.85,5,0.35,8,1,-79,1,2,North West,1
EM-02020,42,Male,24,57.84,5,0.408,7,1,31,1,0,London,0
EM-02021,63,Female,14,24.88,6,0.036,9,5,12,1,2,South West,0
EM-02022,37,Female,30,77.02,7,0.061,2,3,33,1,1,North East,0
EM-02023,60,Female,57,32.4,9,0.124,4,10,-34,0,3,London,0
EM-02024,19,Female,28,83.3,5,0.366,8,3,-24,0,1,North West,0
EM-02025,30,Female,16,81.92,3,0.208,6,7,90,1,1,Midlands,0
EM-02026,24,Male,12,41.65,6,0.277,2,3,-11,0,0,London,1
EM-02027,46,Female,1,116.8,4,0.305,10,2,15,1,1,Midlands,0
EM-02028,64,Female,74,99.76,8,0.268,2,3,100,1,1,South West,0
EM-02029,24,Female,8,108.63,7,0.614,7,4,-14,0,0,Midlands,0
EM-02030,42,Male,2,66.98,14,0.463,9,9,-33,0,0,South East,0
EM-02031,23,Male,19,32.86,7,0.431,8,2,61,1,0,Scotland,0
EM-02032,37,Male,6,108.74,5,0.277,2,6,0,0,1,South West,0
EM-02033,32,Male,15,58.25,4,0.494,3,5,99,1,1,Scotland,0
EM-02034,63,Male,15,33.29,4,0.317,8,6,61,1,0,London,0
EM-02035,39,Female,10,131.11,10,0.516,4,5,-44,1,2,South East,0
EM-02036,28,Female,32,190.51,6,0.527,6,6,64,0,1,South West,0
EM-02037,21,Male,5,65.33,5,0.091,2,4,33,0,2,South West,1
EM-02038,22,Female,10,196.28,3,0.314,1,8,-30,1,2,South West,0
EM-02039,24,Male,13,69.8,4,0.394,6,9,72,1,2,North West,0
EM-02040,24,Male,19,55.13,12,0.293,8,10,68,1,1,Midlands,0
EM-02041,53,Male,27,48.66,6,0.449,5,7,2,1,1,Midlands,0
EM-02042,37,Male,9,151.19,3,0.356,1,1,32,0,0,Scotland,0
EM-02043,35,Male,18,45.15,13,0.332,10,5,-41,1,2,London,0
EM-02044,21,Male,2,96.32,7,0.177,2,7,94,1,0,Scotland,0
EM-02045,54,Male,48,50.42,5,0.051,3,5,44,0,2,Scotland,0
EM-02046,45,Female,8,52.98,3,0.363,2,5,8,0,1,London,0
EM-02047,19,Male,23,111.62,5,0.357,9,5,92,1,1,North West,0
EM-02048,44,Female,1,55.15,3,0.183,10,5,0,0,2,South East,0
EM-02049,36,Female,4,54.47,13,0.283,2,5,82,1,1,East Anglia,0
EM-02050,20,Female,12,117.5,7,0.264,3,1,-92,0,0,Midlands,1
EM-02051,32,Female,37,148.22,5,0.438,9,6,31,1,0,London,0
EM-02052,33,Male,13,92.05,4,0.461,3,6,69,1,0,North West,0
EM-02053,22,Male,47,48.07,9,0.129,8,8,73,0,0,North West,0
EM-02054,61,Female,11,51.66,6,0.123,8,5,-27,1,2,North West,1
EM-02055,53,Male,12,69.4,5,0.277,3,2,-5,0,4,South East,1
EM-02056,42,Female,2,78.29,8,0.4,10,7,28,0,1,North East,0
EM-02057,32,Female,29,40.69,3,0.365,10,1,-14,1,1,Wales,0
EM-02058,30,Female,5,95.73,5,0.528,3,5,14,1,3,East Anglia,1
EM-02059,41,Female,41,69.6,6,0.743,8,5,44,1,1,North West,0
EM-02060,36,Other,43,28.28,7,0.043,3,3,15,1,1,Scotland,0
EM-02061,19,Female,51,41.91,9,0.25,4,2,27,1,2,East Anglia,0
EM-02062,34,Male,13,51.83,3,0.073,5,4,-10,0,1,London,1
EM-02063,50,Female,20,64.3,4,0.168,7,7,-22,0,0,Midlands,0
EM-02064,32,Male,27,171.51,3,0.089,1,10,17,1,0,South East,0
EM-02065,19,Male,2,75.12,5,0.269,8,3,-94,0,0,Midlands,0
EM-02066,49,Female,16,43.8,10,0.353,3,6,32,1,0,Wales,0
EM-02067,23,Male,1,74.46,8,0.13,7,7,79,1,0,East Anglia,0
EM-02068,24,Male,12,55.92,3,0.237,10,2,15,1,1,Wales,0
EM-02069,22,Male,3,78.44,9,0.25,3,3,2,1,2,London,0
EM-02070,27,Female,3,89.15,10,0.266,9,9,-48,1,2,Scotland,1
EM-02071,47,Male,8,122.07,4,0.097,10,1,18,1,1,Scotland,0
EM-02072,34,Female,10,65.88,7,0.289,5,8,-98,1,2,Midlands,0
EM-02073,23,Male,17,151.33,9,0.108,3,1,-39,1,0,North East,1
EM-02074,56,Female,1,105.01,7,0.337,3,3,-69,0,0,Wales,0
EM-02075,56,Female,12,46.82,12,0.546,4,6,-99,1,1,East Anglia,0
EM-02076,55,Male,3,201.33,3,0.381,5,8,-21,1,0,London,0
EM-02077,24,Male,15,78.53,3,0.084,5,7,23,1,0,South East,0
EM-02078,32,Male,18,43.92,6,0.398,8,3,-20,0,0,East Anglia,0
EM-02079,64,Female,14,152.39,7,0.238,10,6,-48,1,0,South East,0
EM-02080,48,Female,24,188.46,4,0.046,6,1,39,1,1,London,1
EM-02081,18,Female,7,65.59,3,0.143,5,8,23,1,3,South East,1
EM-02082,19,Male,26,51.84,7,0.462,2,9,32,0,1,Midlands,0
EM-02083,32,Female,10,61.18,7,0.205,5,9,-97,1,1,South West,0
EM-02084,58,Female,11,95.33,6,0.211,7,4,-45,0,0,North East,0
EM-02085,35,Female,18,126.33,0,0.429,3,4,-21,1,0,North West,0
EM-02086,34,Female,1,88.7,2,0.503,7,7,91,0,5,South West,0
EM-02087,20,Male,19,70.17,8,0.387,1,7,-56,1,2,East Anglia,0
EM-02088,42,Male,17,141.03,6,0.135,6,6,87,0,0,Wales,0
EM-02089,51,Female,6,57.03,8,0.161,1,7,47,1,1,Scotland,0
EM-02090,29,Female,1,111.66,5,0.268,7,1,-48,1,1,Midlands,0
EM-02091,48,Female,1,57.74,7,0.572,6,9,-28,1,0,North East,0
EM-02092,63,Male,46,82.72,4,0.406,10,6,-85,1,1,South East,0
EM-02093,23,Male,21,63.01,6,0.156,1,8,-8,0,1,South East,1
EM-02094,35,Male,2,64.85,10,0.207,9,5,12,0,0,Wales,0
EM-02095,25,Male,7,55.22,6,0.55,5,7,-71,0,2,North West,1
EM-02096,49,Female,16,130.64,9,0.236,7,3,-81,1,3,South East,1
EM-02097,37,Female,32,46.23,5,0.286,1,10,5,1,2,Scotland,0
EM-02098,41,Male,1,46.06,6,0.308,8,1,-14,1,0,South West,0
EM-02099,49,Male,4,192.58,2,0.641,8,7,79,1,2,South West,0
EM-02100,29,Male,39,108.74,7,0.404,9,5,-65,1,1,London,0
EM-02101,59,Male,1,20.24,3,0.275,2,1,-79,0,0,North West,0
EM-02102,35,Female,4,50.27,9,0.086,6,9,28,0,1,Midlands,0
EM-02103,22,Female,57,26.95,9,0.083,10,9,-80,0,1,South East,0
EM-02104,44,Male,17,41.46,3,0.179,5,6,75,0,0,London,0
EM-02105,49,Female,5,13.88,3,0.056,6,9,99,1,0,London,1
EM-02106,26,Female,1,62.27,7,0.211,5,7,-96,1,0,South East,0
EM-02107,54,Female,1,37.68,8,0.277,1,8,19,0,0,Scotland,0
EM-02108,58,Male,5,68.71,5,0.309,2,2,67,1,3,Midlands,1
EM-02109,25,Female,38,29.59,8,0.195,3,2,-19,1,1,North West,0
EM-02110,64,Male,9,69.51,8,0.187,7,4,-22,0,0,Midlands,1
EM-02111,21,Male,22,54.19,4,0.147,10,1,-56,1,0,Midlands,0
EM-02112,23,Male,45,141.31,7,0.408,9,8,58,0,2,Scotland,0
EM-02113,22,Male,9,135.05,5,0.058,2,5,42,1,1,North East,0
EM-02114,57,Male,3,98.76,6,0.413,10,7,-43,0,0,South East,0
EM-02115,42,Male,13,56.64,4,0.081,1,2,80,1,2,North West,1
EM-02116,22,Male,42,179.95,9,0.361,1,5,-56,1,0,North West,0
EM-02117,31,Female,29,30.68,6,0.342,4,9,94,1,0,South West,0
EM-02118,40,Female,1,33.06,4,0.344,9,9,69,1,1,London,0
EM-02119,20,Male,21,63.95,4,0.275,4,2,51,1,1,South West,1
EM-02120,56,Female,15,205.82,4,0.274,3,2,-63,0,0,South East,0
EM-02121,50,Female,42,60.27,5,0.214,10,5,-50,0,0,North West,0
EM-02122,34,Female,2,60.85,6,0.02,8,3,-77,0,2,Scotland,0
EM-02123,63,Male,13,32.43,5,0.433,9,1,-10,0,2,South West,0
EM-02124,30,Female,38,107.01,5,0.255,5,1,60,1,1,North West,0
EM-02125,64,Female,9,107.4,8,0.37,2,5,46,0,1,North West,1
EM-02126,42,Female,11,98.94,9,0.181,4,3,-76,1,1,North West,0
EM-02127,41,Male,1,48.69,4,0.15,10,9,-31,0,0,Midlands,0
EM-02128,22,Male,5,46.84,6,0.213,8,3,-52,0,0,North West,0
EM-02129,56,Female,7,34.93,4,0.137,2,3,-84,1,1,Scotland,0
EM-02130,31,Male,52,69.54,3,0.497,9,3,48,0,3,Wales,0
EM-02131,22,Male,5,38.85,7,0.258,5,1,-58,0,2,London,1
EM-02132,18,Male,11,37.01,8,0.418,7,3,-19,0,1,London,1
EM-02133,37,Female,20,53.96,9,0.187,5,5,49,0,2,Midlands,0
EM-02134,35,Female,3,52.22,7,0.443,3,8,-38,1,1,South West,0
EM-02135,45,Male,11,50.96,4,0.224,2,7,-77,1,0,South West,0
EM-02136,57,Female,24,84.2,7,0.436,3,4,-68,1,1,South West,0
